x,y,z
-4.76,4.0,-10.3
-4.76,4.0,-9.08
-4.76,4.0,-7.89
-4.76,4.0,-6.7
-4.76,4.0,-5.51
-4.76,4.0,-4.32
-4.76,4.0,-3.13
-4.76,4.0,-1.94
-4.76,4.0,-0.76
-4.76,4.0,0.43
-4.76,4.0,1.62
-4.76,4.0,2.81
-4.76,4.0,4.0
-4.76,4.0,5.19
-4.76,4.0,6.38
-4.76,4.0,7.57
-4.76,4.0,8.76
-4.76,4.0,9.94
-4.76,4.0,11.1
-4.76,4.0,12.3
-4.76,4.0,13.5
-4.76,4.0,14.7
-4.76,4.0,15.9
-4.76,4.0,17.1
-4.76,5.0,-20.0
-4.76,5.0,-18.8
-4.76,5.0,-17.6
-4.76,5.0,-16.4
-4.76,5.0,-15.2
-4.76,5.0,-14.0
-4.76,5.0,-12.8
-4.76,5.0,-11.6
-4.76,5.0,-10.5
-4.76,5.0,-9.27
-4.76,5.0,-8.08
-4.76,5.0,-6.89
-4.76,5.0,-5.7
-4.76,5.0,-4.51
-4.76,5.0,-3.32
-4.76,5.0,-2.13
-4.76,5.0,-0.95
-4.76,5.0,0.24
-4.76,5.0,1.43
-4.76,5.0,2.62
-4.76,5.0,3.81
-4.76,5.0,5.0
-4.76,5.0,6.19
-4.76,5.0,7.38
-4.76,5.0,8.57
-4.76,5.0,9.76
-4.76,5.0,10.9
-4.76,5.0,12.1
-4.76,5.0,13.3
-4.76,5.0,14.5
-4.76,5.0,15.7
-4.76,5.0,16.9
-4.76,6.0,-20.2
-4.76,6.0,-19.0
-4.76,6.0,-17.8
-4.76,6.0,-16.6
-4.76,6.0,-15.4
-4.76,6.0,-14.2
-4.76,6.0,-13.0
-4.76,6.0,-11.8
-4.76,6.0,-10.6
-4.76,6.0,-9.46
-4.76,6.0,-8.27
-4.76,6.0,-7.08
-4.76,6.0,-5.89
-4.76,6.0,-4.7
-4.76,6.0,-3.51
-4.76,6.0,-2.32
-4.76,6.0,-1.13
-4.76,6.0,0.06
-4.76,6.0,1.24
-4.76,6.0,2.43
-4.76,6.0,3.62
-4.76,6.0,4.81
-4.76,6.0,6.0
-4.76,6.0,7.19
-4.76,6.0,8.38
-4.76,6.0,9.57
-4.76,6.0,10.8
-4.76,6.0,11.9
-4.76,6.0,13.1
-4.76,6.0,14.3
-4.76,6.0,15.5
-4.76,6.0,16.7
-4.76,7.0,-20.3
-4.76,7.0,-19.2
-4.76,7.0,-18.0
-4.76,7.0,-16.8
-4.76,7.0,-15.6
-4.76,7.0,-14.4
-4.76,7.0,-13.2
-4.76,7.0,-12.0
-4.76,7.0,-10.8
-4.76,7.0,-9.64
-4.76,7.0,-8.46
-4.76,7.0,-7.27
-4.76,7.0,-6.08
-4.76,7.0,-4.89
-4.76,7.0,-3.7
-4.76,7.0,-2.51
-4.76,7.0,-1.32
-4.76,7.0,-0.13
-4.76,7.0,1.06
-4.76,7.0,2.24
-4.76,7.0,3.43
-4.76,7.0,4.62
-4.76,7.0,5.81
-4.76,7.0,7.0
-4.76,7.0,8.19
-4.76,7.0,9.38
-4.76,7.0,10.6
-4.76,7.0,11.8
-4.76,7.0,12.9
-4.76,7.0,14.1
-4.76,7.0,15.3
-4.76,7.0,16.5
-4.76,8.0,-20.5
-4.76,8.0,-19.3
-4.76,8.0,-18.2
-4.76,8.0,-17.0
-4.76,8.0,-15.8
-4.76,8.0,-14.6
-4.76,8.0,-13.4
-4.76,8.0,-12.2
-4.76,8.0,-11.0
-4.76,8.0,-9.83
-4.76,8.0,-8.64
-4.76,8.0,-7.46
-4.76,8.0,-6.27
-4.76,8.0,-5.08
-4.76,8.0,-3.89
-4.76,8.0,-2.7
-4.76,8.0,-1.51
-4.76,8.0,-0.32
-4.76,8.0,0.87
-4.76,8.0,2.06
-4.76,8.0,3.24
-4.76,8.0,4.43
-4.76,8.0,5.62
-4.76,8.0,6.81
-4.76,8.0,8.0
-4.76,8.0,9.19
-4.76,8.0,10.4
-4.76,8.0,11.6
-4.76,8.0,12.8
-4.76,8.0,13.9
-4.76,8.0,15.1
-4.76,8.0,16.3
-4.76,9.0,-20.7
-4.76,9.0,-19.5
-4.76,9.0,-18.3
-4.76,9.0,-17.2
-4.76,9.0,-16.0
-4.76,9.0,-14.8
-4.76,9.0,-13.6
-4.76,9.0,-12.4
-4.76,9.0,-11.2
-4.76,9.0,-10.0
-4.76,9.0,-8.83
-4.76,9.0,-7.64
-4.76,9.0,-6.46
-4.76,9.0,-5.27
-4.76,9.0,-4.08
-4.76,9.0,-2.89
-4.76,9.0,-1.7
-4.76,9.0,-0.51
-4.76,9.0,0.68
-4.76,9.0,1.87
-4.76,9.0,3.06
-4.76,9.0,4.24
-4.76,9.0,5.43
-4.76,9.0,6.62
-4.76,9.0,7.81
-4.76,9.0,9.0
-4.76,9.0,10.2
-4.76,9.0,11.4
-4.76,9.0,12.6
-4.76,9.0,13.8
-4.76,9.0,14.9
-4.76,9.0,16.1
-4.76,10.0,-20.9
-4.76,10.0,-19.7
-4.76,10.0,-18.5
-4.76,10.0,-17.3
-4.76,10.0,-16.2
-4.76,10.0,-15.0
-4.76,10.0,-13.8
-4.76,10.0,-12.6
-4.76,10.0,-11.4
-4.76,10.0,-10.2
-4.76,10.0,-9.02
-4.76,10.0,-7.83
-4.76,10.0,-6.64
-4.76,10.0,-5.46
-4.76,10.0,-4.27
-4.76,10.0,-3.08
-4.76,10.0,-1.89
-4.76,10.0,-0.7
-4.76,10.0,0.49
-4.76,10.0,1.68
-4.76,10.0,2.87
-4.76,10.0,4.06
-4.76,10.0,5.24
-4.76,10.0,6.43
-4.76,10.0,7.62
-4.76,10.0,8.81
-4.76,10.0,10.0
-4.76,10.0,11.2
-4.76,10.0,12.4
-4.76,10.0,13.6
-4.76,10.0,14.8
-4.76,10.0,15.9
-4.76,11.0,-21.1
-4.76,11.0,-19.9
-4.76,11.0,-18.7
-4.76,11.0,-17.5
-4.76,11.0,-16.3
-4.76,11.0,-15.2
-4.76,11.0,-14.0
-4.76,11.0,-12.8
-4.76,11.0,-11.6
-4.76,11.0,-10.4
-4.76,11.0,-9.21
-4.76,11.0,-8.02
-4.76,11.0,-6.83
-4.76,11.0,-5.64
-4.76,11.0,-4.46
-4.76,11.0,-3.27
-4.76,11.0,-2.08
-4.76,11.0,-0.89
-4.76,11.0,0.3
-4.76,11.0,1.49
-4.76,11.0,2.68
-4.76,11.0,3.87
-4.76,11.0,5.06
-4.76,11.0,6.24
-4.76,11.0,7.43
-4.76,11.0,8.62
-4.76,11.0,9.81
-4.76,11.0,11.0
-4.76,11.0,12.2
-4.76,11.0,13.4
-4.76,11.0,14.6
-4.76,11.0,15.8
-4.76,12.0,-21.3
-4.76,12.0,-20.1
-4.76,12.0,-18.9
-4.76,12.0,-17.7
-4.76,12.0,-16.5
-4.76,12.0,-15.3
-4.76,12.0,-14.2
-4.76,12.0,-13.0
-4.76,12.0,-11.8
-4.76,12.0,-10.6
-4.76,12.0,-9.4
-4.76,12.0,-8.21
-4.76,12.0,-7.02
-4.76,12.0,-5.83
-4.76,12.0,-4.64
-4.76,12.0,-3.46
-4.76,12.0,-2.27
-4.76,12.0,-1.08
-4.76,12.0,0.11
-4.76,12.0,1.3
-4.76,12.0,2.49
-4.76,12.0,3.68
-4.76,12.0,4.87
-4.76,12.0,6.06
-4.76,12.0,7.24
-4.76,12.0,8.43
-4.76,12.0,9.62
-4.76,12.0,10.8
-4.76,12.0,12.0
-4.76,12.0,13.2
-4.76,12.0,14.4
-4.76,12.0,15.6
-4.76,13.0,-21.5
-4.76,13.0,-20.3
-4.76,13.0,-19.1
-4.76,13.0,-17.9
-4.76,13.0,-16.7
-4.76,13.0,-15.5
-4.76,13.0,-14.3
-4.76,13.0,-13.2
-4.76,13.0,-12.0
-4.76,13.0,-10.8
-4.76,13.0,-9.59
-4.76,13.0,-8.4
-4.76,13.0,-7.21
-4.76,13.0,-6.02
-4.76,13.0,-4.83
-4.76,13.0,-3.64
-4.76,13.0,-2.46
-4.76,13.0,-1.27
-4.76,13.0,-0.08
-4.76,13.0,1.11
-4.76,13.0,2.3
-4.76,13.0,3.49
-4.76,13.0,4.68
-4.76,13.0,5.87
-4.76,13.0,7.06
-4.76,13.0,8.24
-4.76,13.0,9.43
-4.76,13.0,10.6
-4.76,13.0,11.8
-4.76,13.0,13.0
-4.76,13.0,14.2
-4.76,13.0,15.4
-4.76,14.0,-21.7
-4.76,14.0,-20.5
-4.76,14.0,-19.3
-4.76,14.0,-18.1
-4.76,14.0,-16.9
-4.76,14.0,-15.7
-4.76,14.0,-14.5
-4.76,14.0,-13.3
-4.76,14.0,-12.2
-4.76,14.0,-11.0
-4.76,14.0,-9.78
-4.76,14.0,-8.59
-4.76,14.0,-7.4
-4.76,14.0,-6.21
-4.76,14.0,-5.02
-4.76,14.0,-3.83
-4.76,14.0,-2.64
-4.76,14.0,-1.46
-4.76,14.0,-0.27
-4.76,14.0,0.92
-4.76,14.0,2.11
-4.76,14.0,3.3
-4.76,14.0,4.49
-4.76,14.0,5.68
-4.76,14.0,6.87
-4.76,14.0,8.06
-4.76,14.0,9.24
-4.76,14.0,10.4
-4.76,14.0,11.6
-4.76,14.0,12.8
-4.76,14.0,14.0
-4.76,14.0,15.2
-4.76,15.0,-21.9
-4.76,15.0,-20.7
-4.76,15.0,-19.5
-4.76,15.0,-18.3
-4.76,15.0,-17.1
-4.76,15.0,-15.9
-4.76,15.0,-14.7
-4.76,15.0,-13.5
-4.76,15.0,-12.3
-4.76,15.0,-11.2
-4.76,15.0,-9.97
-4.76,15.0,-8.78
-4.76,15.0,-7.59
-4.76,15.0,-6.4
-4.76,15.0,-5.21
-4.76,15.0,-4.02
-4.76,15.0,-2.83
-4.76,15.0,-1.64
-4.76,15.0,-0.46
-4.76,15.0,0.73
-4.76,15.0,1.92
-4.76,15.0,3.11
-4.76,15.0,4.3
-4.76,15.0,5.49
-4.76,15.0,6.68
-4.76,15.0,7.87
-4.76,15.0,9.06
-4.76,15.0,10.2
-4.76,15.0,11.4
-4.76,15.0,12.6
-4.76,15.0,13.8
-4.76,15.0,15.0
-3.57,-16.0,-16.0
-3.57,-16.0,-14.8
-3.57,-16.0,-13.6
-3.57,-16.0,-12.4
-3.57,-16.0,-11.2
-3.57,-16.0,-10.1
-3.57,-16.0,-8.87
-3.57,-16.0,-7.68
-3.57,-16.0,-6.49
-3.57,-16.0,-5.3
-3.57,-16.0,-4.11
-3.57,-16.0,-2.92
-3.57,-16.0,-1.73
-3.57,-16.0,-0.54
-3.57,-16.0,0.65
-3.57,-16.0,1.83
-3.57,-16.0,3.02
-3.57,-16.0,4.21
-3.57,-16.0,5.4
-3.57,-16.0,6.59
-3.57,-16.0,7.78
-3.57,-16.0,8.97
-3.57,-16.0,10.2
-3.57,-16.0,11.3
-3.57,-16.0,12.5
-3.57,-16.0,13.7
-3.57,-16.0,14.9
-3.57,-16.0,16.1
-3.57,-16.0,17.3
-3.57,-16.0,18.5
-3.57,-16.0,19.7
-3.57,-16.0,20.9
-3.57,-15.0,-16.2
-3.57,-15.0,-15.0
-3.57,-15.0,-13.8
-3.57,-15.0,-12.6
-3.57,-15.0,-11.4
-3.57,-15.0,-10.2
-3.57,-15.0,-9.06
-3.57,-15.0,-7.87
-3.57,-15.0,-6.68
-3.57,-15.0,-5.49
-3.57,-15.0,-4.3
-3.57,-15.0,-3.11
-3.57,-15.0,-1.92
-3.57,-15.0,-0.73
-3.57,-15.0,0.46
-3.57,-15.0,1.64
-3.57,-15.0,2.83
-3.57,-15.0,4.02
-3.57,-15.0,5.21
-3.57,-15.0,6.4
-3.57,-15.0,7.59
-3.57,-15.0,8.78
-3.57,-15.0,9.97
-3.57,-15.0,11.2
-3.57,-15.0,12.3
-3.57,-15.0,13.5
-3.57,-15.0,14.7
-3.57,-15.0,15.9
-3.57,-15.0,17.1
-3.57,-15.0,18.3
-3.57,-15.0,19.5
-3.57,-15.0,20.7
-3.57,-14.0,-16.4
-3.57,-14.0,-15.2
-3.57,-14.0,-14.0
-3.57,-14.0,-12.8
-3.57,-14.0,-11.6
-3.57,-14.0,-10.4
-3.57,-14.0,-9.24
-3.57,-14.0,-8.06
-3.57,-14.0,-6.87
-3.57,-14.0,-5.68
-3.57,-14.0,-4.49
-3.57,-14.0,-3.3
-3.57,-14.0,-2.11
-3.57,-14.0,-0.92
-3.57,-14.0,0.27
-3.57,-14.0,1.46
-3.57,-14.0,2.64
-3.57,-14.0,3.83
-3.57,-14.0,5.02
-3.57,-14.0,6.21
-3.57,-14.0,7.4
-3.57,-14.0,8.59
-3.57,-14.0,9.78
-3.57,-14.0,11.0
-3.57,-14.0,12.2
-3.57,-14.0,13.3
-3.57,-14.0,14.5
-3.57,-14.0,15.7
-3.57,-14.0,16.9
-3.57,-14.0,18.1
-3.57,-14.0,19.3
-3.57,-14.0,20.5
-3.57,-13.0,-16.6
-3.57,-13.0,-15.4
-3.57,-13.0,-14.2
-3.57,-13.0,-13.0
-3.57,-13.0,-11.8
-3.57,-13.0,-10.6
-3.57,-13.0,-9.43
-3.57,-13.0,-8.24
-3.57,-13.0,-7.06
-3.57,-13.0,-5.87
-3.57,-13.0,-4.68
-3.57,-13.0,-3.49
-3.57,-13.0,-2.3
-3.57,-13.0,-1.11
-3.57,-13.0,0.08
-3.57,-13.0,1.27
-3.57,-13.0,2.46
-3.57,-13.0,3.64
-3.57,-13.0,4.83
-3.57,-13.0,6.02
-3.57,-13.0,7.21
-3.57,-13.0,8.4
-3.57,-13.0,9.59
-3.57,-13.0,10.8
-3.57,-13.0,12.0
-3.57,-13.0,13.2
-3.57,-13.0,14.3
-3.57,-13.0,15.5
-3.57,-13.0,16.7
-3.57,-13.0,17.9
-3.57,-13.0,19.1
-3.57,-13.0,20.3
-3.57,-12.0,-16.8
-3.57,-12.0,-15.6
-3.57,-12.0,-14.4
-3.57,-12.0,-13.2
-3.57,-12.0,-12.0
-3.57,-12.0,-10.8
-3.57,-12.0,-9.62
-3.57,-12.0,-8.43
-3.57,-12.0,-7.24
-3.57,-12.0,-6.06
-3.57,-12.0,-4.87
-3.57,-12.0,-3.68
-3.57,-12.0,-2.49
-3.57,-12.0,-1.3
-3.57,-12.0,-0.11
-3.57,-12.0,1.08
-3.57,-12.0,2.27
-3.57,-12.0,3.46
-3.57,-12.0,4.64
-3.57,-12.0,5.83
-3.57,-12.0,7.02
-3.57,-12.0,8.21
-3.57,-12.0,9.4
-3.57,-12.0,10.6
-3.57,-12.0,11.8
-3.57,-12.0,13.0
-3.57,-12.0,14.2
-3.57,-12.0,15.3
-3.57,-12.0,16.5
-3.57,-12.0,17.7
-3.57,-12.0,18.9
-3.57,-12.0,20.1
-3.57,-11.0,-16.9
-3.57,-11.0,-15.8
-3.57,-11.0,-14.6
-3.57,-11.0,-13.4
-3.57,-11.0,-12.2
-3.57,-11.0,-11.0
-3.57,-11.0,-9.81
-3.57,-11.0,-8.62
-3.57,-11.0,-7.43
-3.57,-11.0,-6.24
-3.57,-11.0,-5.06
-3.57,-11.0,-3.87
-3.57,-11.0,-2.68
-3.57,-11.0,-1.49
-3.57,-11.0,-0.3
-3.57,-11.0,0.89
-3.57,-11.0,2.08
-3.57,-11.0,3.27
-3.57,-11.0,4.46
-3.57,-11.0,5.64
-3.57,-11.0,6.83
-3.57,-11.0,8.02
-3.57,-11.0,9.21
-3.57,-11.0,10.4
-3.57,-11.0,11.6
-3.57,-11.0,12.8
-3.57,-11.0,14.0
-3.57,-11.0,15.2
-3.57,-11.0,16.3
-3.57,-11.0,17.5
-3.57,-11.0,18.7
-3.57,-11.0,19.9
-3.57,-10.0,-17.1
-3.57,-10.0,-15.9
-3.57,-10.0,-14.8
-3.57,-10.0,-13.6
-3.57,-10.0,-12.4
-3.57,-10.0,-11.2
-3.57,-10.0,-10.0
-3.57,-10.0,-8.81
-3.57,-10.0,-7.62
-3.57,-10.0,-6.43
-3.57,-10.0,-5.24
-3.57,-10.0,-4.06
-3.57,-10.0,-2.87
-3.57,-10.0,-1.68
-3.57,-10.0,-0.49
-3.57,-10.0,0.7
-3.57,-10.0,1.89
-3.57,-10.0,3.08
-3.57,-10.0,4.27
-3.57,-10.0,5.46
-3.57,-10.0,6.64
-3.57,-10.0,7.83
-3.57,-10.0,9.02
-3.57,-10.0,10.2
-3.57,-10.0,11.4
-3.57,-10.0,12.6
-3.57,-10.0,13.8
-3.57,-10.0,15.0
-3.57,-10.0,16.2
-3.57,-10.0,17.3
-3.57,-10.0,18.5
-3.57,-10.0,19.7
-3.57,-9.0,-17.3
-3.57,-9.0,-16.1
-3.57,-9.0,-14.9
-3.57,-9.0,-13.8
-3.57,-9.0,-12.6
-3.57,-9.0,-11.4
-3.57,-9.0,-10.2
-3.57,-9.0,-9.0
-3.57,-9.0,-7.81
-3.57,-9.0,-6.62
-3.57,-9.0,-5.43
-3.57,-9.0,-4.24
-3.57,-9.0,-3.06
-3.57,-9.0,-1.87
-3.57,-9.0,-0.68
-3.57,-9.0,0.51
-3.57,-9.0,1.7
-3.57,-9.0,2.89
-3.57,-9.0,4.08
-3.57,-9.0,5.27
-3.57,-9.0,6.46
-3.57,-9.0,7.64
-3.57,-9.0,8.83
-3.57,-9.0,10.0
-3.57,-9.0,11.2
-3.57,-9.0,12.4
-3.57,-9.0,13.6
-3.57,-9.0,14.8
-3.57,-9.0,16.0
-3.57,-9.0,17.2
-3.57,-9.0,18.3
-3.57,-9.0,19.5
-3.57,-8.0,-17.5
-3.57,-8.0,-16.3
-3.57,-8.0,-15.1
-3.57,-8.0,-13.9
-3.57,-8.0,-12.8
-3.57,-8.0,-11.6
-3.57,-8.0,-10.4
-3.57,-8.0,-9.19
-3.57,-8.0,-8.0
-3.57,-8.0,-6.81
-3.57,-8.0,-5.62
-3.57,-8.0,-4.43
-3.57,-8.0,-3.24
-3.57,-8.0,-2.06
-3.57,-8.0,-0.87
-3.57,-8.0,0.32
-3.57,-8.0,1.51
-3.57,-8.0,2.7
-3.57,-8.0,3.89
-3.57,-8.0,5.08
-3.57,-8.0,6.27
-3.57,-8.0,7.46
-3.57,-8.0,8.64
-3.57,-8.0,9.83
-3.57,-8.0,11.0
-3.57,-8.0,12.2
-3.57,-8.0,13.4
-3.57,-8.0,14.6
-3.57,-8.0,15.8
-3.57,-8.0,17.0
-3.57,-8.0,18.2
-3.57,-8.0,19.3
-3.57,-7.0,-17.7
-3.57,-7.0,-16.5
-3.57,-7.0,-15.3
-3.57,-7.0,-14.1
-3.57,-7.0,-12.9
-3.57,-7.0,-11.8
-3.57,-7.0,-10.6
-3.57,-7.0,-9.38
-3.57,-7.0,-8.19
-3.57,-7.0,-7.0
-3.57,-7.0,-5.81
-3.57,-7.0,-4.62
-3.57,-7.0,-3.43
-3.57,-7.0,-2.24
-3.57,-7.0,-1.06
-3.57,-7.0,0.13
-3.57,-7.0,1.32
-3.57,-7.0,2.51
-3.57,-7.0,3.7
-3.57,-7.0,4.89
-3.57,-7.0,6.08
-3.57,-7.0,7.27
-3.57,-7.0,8.46
-3.57,-7.0,9.64
-3.57,-7.0,10.8
-3.57,-7.0,12.0
-3.57,-7.0,13.2
-3.57,-7.0,14.4
-3.57,-7.0,15.6
-3.57,-7.0,16.8
-3.57,-7.0,18.0
-3.57,-7.0,19.2
-3.57,-6.0,-17.9
-3.57,-6.0,-16.7
-3.57,-6.0,-15.5
-3.57,-6.0,-14.3
-3.57,-6.0,-13.1
-3.57,-6.0,-11.9
-3.57,-6.0,-10.8
-3.57,-6.0,-9.57
-3.57,-6.0,-8.38
-3.57,-6.0,-7.19
-3.57,-6.0,-6.0
-3.57,-6.0,-4.81
-3.57,-6.0,-3.62
-3.57,-6.0,-2.43
-3.57,-6.0,-1.24
-3.57,-6.0,-0.06
-3.57,-6.0,1.13
-3.57,-6.0,2.32
-3.57,-6.0,3.51
-3.57,-6.0,4.7
-3.57,-6.0,5.89
-3.57,-6.0,7.08
-3.57,-6.0,8.27
-3.57,-6.0,9.46
-3.57,-6.0,10.6
-3.57,-6.0,11.8
-3.57,-6.0,13.0
-3.57,-6.0,14.2
-3.57,-6.0,15.4
-3.57,-6.0,16.6
-3.57,-6.0,17.8
-3.57,-6.0,19.0
-3.57,-5.0,-18.1
-3.57,-5.0,-16.9
-3.57,-5.0,-15.7
-3.57,-5.0,-14.5
-3.57,-5.0,-13.3
-3.57,-5.0,-12.1
-3.57,-5.0,-10.9
-3.57,-5.0,-9.76
-3.57,-5.0,-8.57
-3.57,-5.0,-7.38
-3.57,-5.0,-6.19
-3.57,-5.0,-5.0
-3.57,-5.0,-3.81
-3.57,-5.0,-2.62
-3.57,-5.0,-1.43
-3.57,-5.0,-0.24
-3.57,-5.0,0.95
-3.57,-5.0,2.13
-3.57,-5.0,3.32
-3.57,-5.0,4.51
-3.57,-5.0,5.7
-3.57,-5.0,6.89
-3.57,-5.0,8.08
-3.57,-5.0,9.27
-3.57,-5.0,10.5
-3.57,-5.0,11.6
-3.57,-5.0,12.8
-3.57,-5.0,14.0
-3.57,-5.0,15.2
-3.57,-5.0,16.4
-3.57,-5.0,17.6
-3.57,-5.0,18.8
-3.57,-4.0,-18.3
-3.57,-4.0,-17.1
-3.57,-4.0,-15.9
-3.57,-4.0,-14.7
-3.57,-4.0,-13.5
-3.57,-4.0,-12.3
-3.57,-4.0,-11.1
-3.57,-4.0,-9.94
-3.57,-4.0,-8.76
-3.57,-4.0,-7.57
-3.57,-4.0,-6.38
-3.57,-4.0,-5.19
-3.57,-4.0,-4.0
-3.57,-4.0,-2.81
-3.57,-4.0,-1.62
-3.57,-4.0,-0.43
-3.57,-4.0,0.76
-3.57,-4.0,1.94
-3.57,-4.0,3.13
-3.57,-4.0,4.32
-3.57,-4.0,5.51
-3.57,-4.0,6.7
-3.57,-4.0,7.89
-3.57,-4.0,9.08
-3.57,-4.0,10.3
-3.57,-4.0,11.5
-3.57,-4.0,12.6
-3.57,-4.0,13.8
-3.57,-4.0,15.0
-3.57,-4.0,16.2
-3.57,-4.0,17.4
-3.57,-4.0,18.6
-3.57,-3.0,-18.5
-3.57,-3.0,-17.3
-3.57,-3.0,-16.1
-3.57,-3.0,-14.9
-3.57,-3.0,-13.7
-3.57,-3.0,-12.5
-3.57,-3.0,-11.3
-3.57,-3.0,-10.1
-3.57,-3.0,-8.94
-3.57,-3.0,-7.76
-3.57,-3.0,-6.57
-3.57,-3.0,-5.38
-3.57,-3.0,-4.19
-3.57,-3.0,-3.0
-3.57,-3.0,-1.81
-3.57,-3.0,-0.62
-3.57,-3.0,0.57
-3.57,-3.0,1.76
-3.57,-3.0,2.94
-3.57,-3.0,4.13
-3.57,-3.0,5.32
-3.57,-3.0,6.51
-3.57,-3.0,7.7
-3.57,-3.0,8.89
-3.57,-3.0,10.1
-3.57,-3.0,11.3
-3.57,-3.0,12.5
-3.57,-3.0,13.6
-3.57,-3.0,14.8
-3.57,-3.0,16.0
-3.57,-3.0,17.2
-3.57,-3.0,18.4
-3.57,-2.0,-18.6
-3.57,-2.0,-17.5
-3.57,-2.0,-16.3
-3.57,-2.0,-15.1
-3.57,-2.0,-13.9
-3.57,-2.0,-12.7
-3.57,-2.0,-11.5
-3.57,-2.0,-10.3
-3.57,-2.0,-9.13
-3.57,-2.0,-7.94
-3.57,-2.0,-6.76
-3.57,-2.0,-5.57
-3.57,-2.0,-4.38
-3.57,-2.0,-3.19
-3.57,-2.0,-2.0
-3.57,-2.0,-0.81
-3.57,-2.0,0.38
-3.57,-2.0,1.57
-3.57,-2.0,2.76
-3.57,-2.0,3.94
-3.57,-2.0,5.13
-3.57,-2.0,6.32
-3.57,-2.0,7.51
-3.57,-2.0,8.7
-3.57,-2.0,9.89
-3.57,-2.0,11.1
-3.57,-2.0,12.3
-3.57,-2.0,13.5
-3.57,-2.0,14.6
-3.57,-2.0,15.8
-3.57,-2.0,17.0
-3.57,-2.0,18.2
-3.57,-1.0,-18.8
-3.57,-1.0,-17.6
-3.57,-1.0,-16.5
-3.57,-1.0,-15.3
-3.57,-1.0,-14.1
-3.57,-1.0,-12.9
-3.57,-1.0,-11.7
-3.57,-1.0,-10.5
-3.57,-1.0,-9.32
-3.57,-1.0,-8.13
-3.57,-1.0,-6.94
-3.57,-1.0,-5.76
-3.57,-1.0,-4.57
-3.57,-1.0,-3.38
-3.57,-1.0,-2.19
-3.57,-1.0,-1.0
-3.57,-1.0,0.19
-3.57,-1.0,1.38
-3.57,-1.0,2.57
-3.57,-1.0,3.76
-3.57,-1.0,4.94
-3.57,-1.0,6.13
-3.57,-1.0,7.32
-3.57,-1.0,8.51
-3.57,-1.0,9.7
-3.57,-1.0,10.9
-3.57,-1.0,12.1
-3.57,-1.0,13.3
-3.57,-1.0,14.5
-3.57,-1.0,15.6
-3.57,-1.0,16.8
-3.57,-1.0,18.0
-3.57,0.0,-19.0
-3.57,0.0,-17.8
-3.57,0.0,-16.6
-3.57,0.0,-15.5
-3.57,0.0,-14.3
-3.57,0.0,-13.1
-3.57,0.0,-11.9
-3.57,0.0,-10.7
-3.57,0.0,-9.51
-3.57,0.0,-8.32
-3.57,0.0,-7.13
-3.57,0.0,-5.94
-3.57,0.0,-4.76
-3.57,0.0,-3.57
-3.57,0.0,-2.38
-3.57,0.0,-1.19
-3.57,0.0,0.0
-3.57,0.0,1.19
-3.57,0.0,2.38
-3.57,0.0,3.57
-3.57,0.0,4.76
-3.57,0.0,5.94
-3.57,0.0,7.13
-3.57,0.0,8.32
-3.57,0.0,9.51
-3.57,0.0,10.7
-3.57,0.0,11.9
-3.57,0.0,13.1
-3.57,0.0,14.3
-3.57,0.0,15.5
-3.57,0.0,16.6
-3.57,0.0,17.8
-3.57,1.0,-19.2
-3.57,1.0,-18.0
-3.57,1.0,-16.8
-3.57,1.0,-15.6
-3.57,1.0,-14.5
-3.57,1.0,-13.3
-3.57,1.0,-12.1
-3.57,1.0,-10.9
-3.57,1.0,-9.7
-3.57,1.0,-8.51
-3.57,1.0,-7.32
-3.57,1.0,-6.13
-3.57,1.0,-4.94
-3.57,1.0,-3.76
-3.57,1.0,-2.57
-3.57,1.0,-1.38
-3.57,1.0,-0.19
-3.57,1.0,1.0
-3.57,1.0,2.19
-3.57,1.0,3.38
-3.57,1.0,4.57
-3.57,1.0,5.76
-3.57,1.0,6.94
-3.57,1.0,8.13
-3.57,1.0,9.32
-3.57,1.0,10.5
-3.57,1.0,11.7
-3.57,1.0,12.9
-3.57,1.0,14.1
-3.57,1.0,15.3
-3.57,1.0,16.5
-3.57,1.0,17.6
-3.57,2.0,-19.4
-3.57,2.0,-18.2
-3.57,2.0,-17.0
-3.57,2.0,-15.8
-3.57,2.0,-14.6
-3.57,2.0,-13.5
-3.57,2.0,-12.3
-3.57,2.0,-11.1
-3.57,2.0,-9.89
-3.57,2.0,-8.7
-3.57,2.0,-7.51
-3.57,2.0,-6.32
-3.57,2.0,-5.13
-3.57,2.0,-3.94
-3.57,2.0,-2.76
-3.57,2.0,-1.57
-3.57,2.0,-0.38
-3.57,2.0,0.81
-3.57,2.0,2.0
-3.57,2.0,3.19
-3.57,2.0,4.38
-3.57,2.0,5.57
-3.57,2.0,6.76
-3.57,2.0,7.94
-3.57,2.0,9.13
-3.57,2.0,10.3
-3.57,2.0,11.5
-3.57,2.0,12.7
-3.57,2.0,13.9
-3.57,2.0,15.1
-3.57,2.0,16.3
-3.57,2.0,17.5
-3.57,3.0,-19.6
-3.57,3.0,-18.4
-3.57,3.0,-17.2
-3.57,3.0,-16.0
-3.57,3.0,-14.8
-3.57,3.0,-13.6
-3.57,3.0,-12.5
-3.57,3.0,-11.3
-3.57,3.0,-10.1
-3.57,3.0,-8.89
-3.57,3.0,-7.7
-3.57,3.0,-6.51
-3.57,3.0,-5.32
